,Timestamp,Z1_mean,Z1_max,Z1_min,Z1_std,Z1_skew,Z1_kurtosis,Z1_peakTopeak,Z1_RMS,Z1_crestFactor,Z1_shapeFactor,Z1_impulseFactor,Z1_marginFactor,energy_Signal,spectrum_Mean,spectrum_Std,spectrum_Skew,spectrum_Kur,machine_Status_max,Temperature_avg,Current_avg,Current_max,Mould_life
537,2020/8/6 08:57,0.169469172,3.168945313,-2.730712891,0.070175751,0.064551861,372.8392328,5.899658203,0.18448602,17.17715687,1.065852238,18.57335,105.7747048,0.029110456,86.43108637,45.11812763,0.623120694,0.447529659,1,35.8,132.5,133,3
538,2020/8/6 08:58,0.169336575,0.7421875,-0.938720703,0.061385108,-0.367058299,17.38288089,1.680908203,0.180926612,5.188405924,1.051106838,4.360809039,25.04969597,0.028966307,83.91911695,43.75370589,0.623180958,0.243266581,1,35.85,139,140,3
539,2020/8/6 08:59,0.170448119,2.562255859,-3.393554688,0.092449965,-2.769838782,197.4527974,5.955810547,0.194779203,17.42257202,1.098414985,14.94542796,81.48360317,0.029391942,86.87480659,45.42918223,0.597149339,0.150034084,1,35.9,124,131,3
540,2020/8/6 09:00,0.16968549,5.648193359,-2.587890625,0.111608699,7.062499884,424.9305863,8.236083984,0.204543806,27.61361238,1.145412996,32.95120817,177.1173499,0.029381667,84.62426679,44.38983629,0.640799613,0.212911921,1,35.95,117.5,118,3
541,2020/8/6 09:01,0.169427264,9.362792969,-9.396972656,0.146783251,-2.618391082,2331.789894,18.75976563,0.225252884,41.71743548,1.277456422,54.79766424,301.1319858,0.029193539,84.28420358,44.082578,0.652269096,0.316660092,1,36,122,123,3
542,2020/8/6 09:02,0.170805007,3.771972656,-8.387451172,0.156810738,-13.159547,747.1872388,12.15942383,0.231209299,36.27644388,1.270909853,22.20031777,113.9691828,0.028868133,86.86867211,44.97382732,0.593853859,0.214069305,1,36,121.5,122,3
543,2020/8/6 09:03,0.17041521,0.599365234,-0.313720703,0.058831488,0.103768366,8.17739877,0.913085938,0.181283713,3.306227699,1.048628751,3.495412059,20.05476113,0.029402641,84.40861539,45.04992461,1.4077452,20.45089508,1,36.1,124.5,128,3
544,2020/8/6 09:04,0.170846621,0.593261719,-0.238037109,0.060503643,0.268487735,7.355353173,0.831298828,0.182731925,3.246623259,1.051287549,3.440700978,19.63633838,0.029730266,83.5400121,43.7459422,0.650693404,0.794562432,1,36.1,125,129,3
545,2020/8/6 09:05,0.170431859,0.599365234,-0.272216797,0.060704138,-0.014974698,8.435434676,0.871582031,0.181899225,3.295040074,1.049842465,3.4954302,19.96540501,0.029402335,89.03706124,45.81168298,0.633557554,0.341245636,1,36.1,136,144,3
546,2020/8/6 09:06,0.168918116,0.601806641,-0.272216797,0.064103993,-0.003337667,7.821090479,0.874023438,0.181646946,3.313056751,1.05509382,3.540878982,20.30406212,0.028886291,84.09159765,43.81588292,0.769329719,2.267678224,1,36.2,136,138,3
547,2020/8/6 09:07,0.169229829,0.614013672,-0.283203125,0.061741053,-0.028137405,7.843499424,0.897216797,0.181627283,3.380624662,1.051615826,3.594689258,20.5840153,0.029176512,85.05598117,44.37572665,0.649366916,0.44241052,1,36.2,120.5,125,3
548,2020/8/6 09:08,0.172443643,0.611572266,-0.301513672,0.062687328,0.093376915,7.788570962,0.913085938,0.183661464,3.329888882,1.052957212,3.542634111,20.10171668,0.029801832,83.9154641,43.77928352,0.625401321,0.261304617,1,36.3,120,121,3
549,2020/8/6 09:09,0.169517785,0.617675781,-0.288085938,0.063084966,0.133375176,8.088750837,0.905761719,0.182221781,3.389692374,1.054590862,3.613123728,20.68845254,0.029225065,83.12893205,43.97326924,0.626476054,0.185704178,1,36.3,117.5,119,3
550,2020/8/6 09:10,0.169141042,0.627441406,-0.283203125,0.05807166,0.119912935,8.579462358,0.910644531,0.180147437,3.482932747,1.047681157,3.679341852,21.22146043,0.029080781,86.15122525,44.68969288,0.659058184,0.90438101,1,36.3,118,122,3
551,2020/8/6 09:11,0.170897082,0.606689453,-0.283203125,0.061542225,-0.023327898,8.326342172,0.889892578,0.182437396,3.325466529,1.050824868,3.53252458,20.12794331,0.029495958,85.42287235,44.817525,0.61990039,0.143279634,1,36.35,119,119,3
552,2020/8/6 09:12,0.170322501,0.712890625,-0.283203125,0.057600563,0.175164645,9.539118956,0.99609375,0.18038904,3.951961961,1.046812033,4.170278932,24.00711765,0.029222381,87.91212807,46.24883577,0.656306232,0.468992184,1,36.4,126.5,135,3
553,2020/8/6 09:13,0.169523041,0.5859375,-0.301513672,0.062315542,-0.057049973,8.015619991,0.887451172,0.181679391,3.225118142,1.052217325,3.433400635,19.65399583,0.029124174,84.19499388,44.27056992,0.622106042,0.199465384,1,36.4,130.5,135,3
